"id","basic_id","mixed_incl","present","present_quantity_unknown","tested","marker_type_id","site_id","site_id2","start_year","end_year","k13_id"
"143338","7886","false","75","false","90","161","568","null","2009","2009","null"
"143339","7887","false","87","false","93","65","568","null","2009","2009","null"
"143340","7888","false","4","false","93","89","568","null","2009","2009","null"
"143341","7889","false","2","false","93","62","568","null","2009","2009","null"
"143342","null","false","92","null","93","6","568","null","2009","2009","null"
"143343","null","false","84","null","93","7","568","null","2009","2009","null"
"143344","null","false","3","null","93","176","568","null","2009","2009","null"
"143345","null","false","83","null","93","1","568","null","2009","2009","null"
"143346","null","false","10","null","93","177","568","null","2009","2009","null"
"143347","null","false","91","null","93","10","568","null","2009","2009","null"
"143348","null","false","1","null","93","180","568","null","2009","2009","null"
"143349","null","false","89","null","93","11","568","null","2009","2009","null"
"143350","null","false","4","null","93","181","568","null","2009","2009","null"
"143351","null","false","1","null","93","12","568","null","2009","2009","null"
"143352","null","false","9","null","93","182","568","null","2009","2009","null"
"143353","6800","false","20","false","192","141","762","null","2003","2003","null"
"143354","6801","false","136","false","192","124","762","null","2003","2003","null"
"143355","6802","false","36","false","192","125","762","null","2003","2003","null"
"143356","6803","false","141","false","187","161","762","null","2003","2003","null"
"143357","6804","false","43","false","187","117","762","null","2003","2003","null"
"143358","6805","false","3","false","187","116","762","null","2003","2003","null"
"143359","6806","false","3","false","185","134","762","null","2003","2003","null"
"143360","6807","false","89","false","185","109","762","null","2003","2003","null"
"143361","6808","false","93","false","185","111","762","null","2003","2003","null"
"143362","null","false","75","null","80","6","762","null","2003","2003","null"
"143363","null","false","5","null","80","175","762","null","2003","2003","null"
"143364","null","false","187","null","333","7","762","null","2003","2003","null"
"143365","null","false","122","null","333","176","762","null","2003","2003","null"
"143366","null","false","80","null","80","1","762","null","2003","2003","null"
"143367","null","false","0","null","80","3","762","null","2003","2003","null"
"143368","null","false","280","null","333","10","762","null","2003","2003","null"
"143369","null","false","48","null","333","180","762","null","2003","2003","null"
"143370","null","false","239","null","333","11","762","null","2003","2003","null"
"143371","null","false","86","null","333","181","762","null","2003","2003","null"
"143372","null","false","0","null","193","12","762","null","2003","2003","null"
"143373","7902","false","53","false","110","109","778","null","2011","2011","null"
"143374","7903","false","35","false","110","111","778","null","2011","2011","null"
"143375","7904","false","36","false","106","116","778","null","2011","2011","null"
"143376","7905","false","7","false","106","117","778","null","2011","2011","null"
"143377","7906","false","41","false","111","124","778","null","2011","2011","null"
"143378","7907","false","18","false","111","125","778","null","2011","2011","null"
"143379","7908","false","22","false","110","134","778","null","2011","2011","null"
"143380","7909","false","52","false","111","141","778","null","2011","2011","null"
"143381","7910","false","63","false","106","161","778","null","2011","2011","null"
"143382","7911","false","102","false","111","65","778","null","2011","2011","null"
"143383","7912","false","0","false","111","89","778","null","2011","2011","null"
"143384","7913","false","9","false","111","62","778","null","2011","2011","null"
"143385","null","false","109","null","109","6","778","null","2011","2011","null"
"143386","null","false","92","null","111","7","778","null","2011","2011","null"
"143387","null","false","14","null","111","176","778","null","2011","2011","null"
"143388","null","false","101","null","111","1","778","null","2011","2011","null"
"143389","null","false","10","null","111","177","778","null","2011","2011","null"
"143390","null","false","0","null","105","3","778","null","2011","2011","null"
"143391","null","false","105","null","110","10","778","null","2011","2011","null"
"143392","null","false","1","null","110","180","778","null","2011","2011","null"
"143393","null","false","95","null","110","11","778","null","2011","2011","null"
"143394","null","false","14","null","110","181","778","null","2011","2011","null"
"143395","null","false","4","null","108","12","778","null","2011","2011","null"
"143396","null","false","9","null","108","182","778","null","2011","2011","null"
"143397","7866","false","50","false","146","109","767","null","2008","2008","null"
"143398","7867","false","61","false","146","111","767","null","2008","2008","null"
"143399","7868","false","20","false","145","116","767","null","2008","2008","null"
"143400","7869","false","22","false","145","117","767","null","2008","2008","null"
"143401","7870","false","88","false","144","124","767","null","2008","2008","null"
"143402","7871","false","25","false","144","125","767","null","2008","2008","null"
"143403","7872","false","35","false","146","134","767","null","2008","2008","null"
"143404","7873","false","34","false","144","141","767","null","2008","2008","null"
"143405","7874","false","103","false","145","161","767","null","2008","2008","null"
"143406","7875","false","144","false","147","65","767","null","2008","2008","null"
"143407","7876","false","0","false","147","89","767","null","2008","2008","null"
"143408","7877","false","3","false","147","62","767","null","2008","2008","null"
"143409","null","false","144","null","145","6","767","null","2008","2008","null"
"143410","null","false","132","null","145","7","767","null","2008","2008","null"
"143411","null","false","9","null","145","176","767","null","2008","2008","null"
"143412","null","false","99","null","128","1","767","null","2008","2008","null"
"143413","null","false","29","null","128","177","767","null","2008","2008","null"
"143414","null","false","0","null","138","3","767","null","2008","2008","null"
"143415","null","false","1","null","138","179","767","null","2008","2008","null"
"143416","null","false","142","null","144","10","767","null","2008","2008","null"
"143417","null","false","1","null","144","180","767","null","2008","2008","null"
"143418","null","false","138","null","144","11","767","null","2008","2008","null"
"143419","null","false","6","null","144","181","767","null","2008","2008","null"
"143420","null","false","1","null","147","12","767","null","2008","2008","null"
"143421","null","false","17","null","147","182","767","null","2008","2008","null"
"143455","null","false","18","null","40","6","1714","null","2011","2011","null"
"143456","null","false","10","null","40","175","1714","null","2011","2011","null"
"143457","null","false","14","null","40","7","1714","null","2011","2011","null"
"143458","null","false","16","null","40","176","1714","null","2011","2011","null"
"143459","null","false","22","null","40","1","1714","null","2011","2011","null"
"143460","null","false","10","null","40","177","1714","null","2011","2011","null"
"143461","null","false","3","null","40","10","1714","null","2011","2011","null"
"143462","null","false","12","null","40","180","1714","null","2011","2011","null"
"143463","null","false","2","null","40","11","1714","null","2011","2011","null"
"143464","null","false","7","null","40","181","1714","null","2011","2011","null"
"143465","null","false","2","null","40","191","1714","null","2011","2011","null"
"143466","null","false","55","null","97","6","196","null","2009","2010","null"
"143467","null","false","4","null","97","175","196","null","2009","2010","null"
"143468","null","false","93","null","97","7","196","null","2009","2010","null"
"143469","null","false","73","null","97","3","196","null","2009","2010","null"
"143470","null","false","101","null","106","65","196","null","2009","2010","null"
"143471","null","false","3","null","101","72","196","null","2009","2010","null"
"143472","null","false","6","null","108","125","196","null","2009","2010","null"
"143473","null","false","102","null","108","141","196","null","2009","2010","null"
"143474","null","false","50","null","93","12","196","null","2009","2010","null"
"143475","null","false","2","null","93","182","196","null","2009","2010","null"
"143476","null","false","77","null","93","10","196","null","2009","2010","null"
"143477","null","false","71","null","93","11","196","null","2009","2010","null"
"143478","null","false","58","null","93","1","196","null","2009","2010","null"
"143479","null","false","5","null","101","80","196","null","2009","2010","null"
"143480","null","false","0","null","108","111","196","null","2009","2010","null"
"143481","null","false","108","null","108","134","196","null","2009","2010","null"
"143482","null","false","6","null","97","179","196","null","2009","2010","null"
"143555","null","false","36","null","53","7","1397","null","2007","2007","null"
"143556","null","false","50","null","50","1","1397","null","2007","2007","null"
"143557","null","false","18","null","52","3","1397","null","2007","2007","null"
"143558","null","false","4","null","28","11","1397","null","2007","2007","null"
"143559","null","false","5","null","28","12","1397","null","2007","2007","null"
"143560","null","false","23","null","32","187","1397","null","2007","2007","null"
"143561","null","false","0","null","32","185","1397","null","2007","2007","null"
"143562","null","false","0","null","32","186","1397","null","2007","2007","null"
